Time,Download (Mbps),Upload (Mbps)
11/17/2022 08:17:52 AM,58.61709178307368,2.3368391024008264
11/17/2022 08:19:26 AM,60.86132855736238,1.2025454772157713
11/17/2022 08:21:04 AM,65.85997755367796,1.0737913382265143
11/17/2022 08:22:23 AM,60.58542931776386,3.1144657480970945
11/17/2022 08:23:44 AM,58.68382127445138,2.3620974539989605
11/17/2022 08:25:26 AM,40.22818472871812,1.054337021471196
11/17/2022 08:26:52 AM,62.25790493730185,2.039187557351142
11/17/2022 08:28:17 AM,60.61596119882438,2.301557616468276
11/17/2022 08:29:37 AM,58.92338618821058,2.5252969144570705
11/17/2022 08:35:02 AM,64.48299088931407,0.847357627885202
